CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50085407,BROOKLYN BAGEL,Brooklyn,2,STANWIX STREET,11206,7184009042,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,24,,,09/09/2021,Cycle Inspection / Initial Inspection,40.698147779739,-73.933700700805,304,34,039100,3072193,3031710010,BK78
40388386,LEE'S VILLA CHINESE RESTAURANT,Brooklyn,152,LAWRENCE STREET,11201,7188551818,Chinese,07/28/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,46,,,09/09/2021,Cycle Inspection / Initial Inspection,40.691792769096,-73.986304361258,302,33,001100,3000398,3001510037,BK38
40400561,FORTUNATO BROS CAFE & BAKERY,Brooklyn,289,MANHATTAN AVENUE,11211,7183872281,Bakery Products/Desserts,07/27/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,27,,,09/09/2021,Cycle Inspection / Initial Inspection,40.713739031606,-73.945978491045,301,34,050300,3068851,3027630028,BK90
50113139,98K,Brooklyn,12,BAY   25 STREET,11214,7183331088,Chicken,07/27/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,40,,,09/09/2021,Pre-permit (Non-operational) / Initial Inspection,40.603760230285,-73.997936489312,311,47,028800,3166902,3063750038,BK28
50042362,POSITANO,Brooklyn,10018,4 AVENUE,11209,7188331313,Italian,07/26/2021,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,48,,,09/09/2021,Cycle Inspection / Initial Inspection,40.612519324609,-74.033924551021,310,43,005602,3156122,3061370045,BK31
50111220,EL CHARRO BAKERY II,Brooklyn,3379,FULTON STREET,11208,9176764185,Bakery Products/Desserts,07/30/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,67,N,,09/09/2021,Pre-permit (Operational) / Initial Inspection,40.684024527109,-73.870887321575,305,37,118400,3092391,3041320165,BK83
40536414,LA CABANA RESTAURANT,Brooklyn,106264,FLATBUSH AVENUE,,7182870248,Spanish,07/27/2021,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,37,,,09/09/2021,Cycle Inspection / Initial Inspection,0,0,,,,,3,
40400561,FORTUNATO BROS CAFE & BAKERY,Brooklyn,289,MANHATTAN AVENUE,11211,7183872281,Bakery Products/Desserts,07/27/2021,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,27,,,09/09/2021,Cycle Inspection / Initial Inspection,40.713739031606,-73.945978491045,301,34,050300,3068851,3027630028,BK90
41085439,INES' BAKERY,Brooklyn,948,4 AVENUE,11232,7187880594,Bakery Products/Desserts,07/20/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,23,,,09/09/2021,Cycle Inspection / Initial Inspection,40.654442589191,-74.00428514019,307,38,008400,3010267,3006920045,BK32
40863335,RITZ WEST INDIAN CUISINE,Brooklyn,926,CLARKSON AVENUE,11203,7183421877,Caribbean,07/26/2021,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,13,A,07/26/2021,09/09/2021,Cycle Inspection / Initial Inspection,40.656853959765,-73.926883260219,317,41,086600,3100938,3046410001,BK96
41322705,FISHERMAN'S COVE,Brooklyn,4,NEWKIRK PLAZA,11226,7188591580,Caribbean,07/26/2021,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,28,,,09/09/2021,Cycle Inspection / Initial Inspection,40.635461959982,-73.962806666785,314,40,052000,3121176,3052360012,BK42
41123001,SAZON PEREZ RESTAURANT,Brooklyn,417,SOUTH    4 STREET,11211,7182187993,Latin American,07/28/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,20,,,09/09/2021,Cycle Inspection / Initial Inspection,40.707587550218,-73.951087218897,301,34,052700,3063393,3024390018,BK73
50105515,ZANMI RESTAURANT,Brooklyn,1206,NOSTRAND AVENUE,11225,5165895324,Caribbean,07/28/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,32,N,,09/09/2021,Pre-permit (Operational) / Initial Inspection,40.657958954751,-73.950352453571,309,40,080200,3115628,3050440052,BK60
50055215,FRANKLIN 820,Brooklyn,820,FRANKLIN AVENUE,11225,7187084113,American,07/30/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,23,,,09/09/2021,Cycle Inspection / Initial Inspection,40.669874448693,-73.958266953656,309,35,021300,3029675,3011850046,BK63
50108720,EL CHARRO BAKERY 1,Brooklyn,1429,MYRTLE AVENUE,11237,9176764185,Bakery Products/Desserts,07/21/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,07/21/2021,09/09/2021,Pre-permit (Operational) / Initial Inspection,40.698709473281,-73.91931785602,304,37,043100,3075085,3032880004,BK77
50061022,INDIAN TABLE,Brooklyn,234,COURT STREET,11201,3476893882,Indian,07/26/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,18,,,09/09/2021,Cycle Inspection / Initial Inspection,40.685980007855,-73.994162375271,306,39,004500,3003537,3003120029,BK33
41042983,GERRITTSEN BEACH PROPERTY OWNERS ASSOCIATION,Brooklyn,12,POST COURT,11229,9172823957,American,07/27/2021,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,23,,,09/09/2021,Cycle Inspection / Initial Inspection,40.586127333934,-73.924192373227,315,46,062800,3248871,3088561696,BK17
50106590,CRAVE BAR & LOUNGE,Brooklyn,102,MARCUS GARVEY BOULEVARD,11206,7184847235,Caribbean,07/23/2021,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,69,N,,09/09/2021,Pre-permit (Operational) / Initial Inspection,40.69535184972,-73.940515617816,303,36,028300,3048915,3017610038,BK35
50102345,THE BERGEN,Brooklyn,1299,BERGEN STREET,11213,3472644069,American,07/22/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,33,N,,09/09/2021,Pre-permit (Operational) / Initial Inspection,40.675678164221,-73.942198807364,308,36,031300,3340958,3012150050,BK61
50108617,HOOK & REEL CAJUN SEAFOOD & BAR,Brooklyn,430,ALBEE SQUARE,11201,9293970031,Seafood,07/20/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,31,N,,09/09/2021,Pre-permit (Operational) / Initial Inspection,40.690930536674,-73.983470249308,302,33,001500,3425729,3001460048,BK38
41645250,MANDARIN HOUSE,Brooklyn,2348,FLATBUSH AVENUE,11234,7182521719,Chinese,07/20/2021,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,29,,,09/09/2021,Cycle Inspection / Initial Inspection,40.612854514868,-73.925998789193,318,46,066200,3241338,3085280045,BK45
50103803,Akaru Sushi,Brooklyn,201,WYCKOFF AVENUE,11237,9175399491,Other,07/21/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,17,N,,09/09/2021,Pre-permit (Operational) / Initial Inspection,40.702398925189,-73.916157606612,304,37,044300,3075189,3032910008,BK77
50113139,98K,Brooklyn,12,BAY   25 STREET,11214,7183331088,Chicken,07/27/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,40,,,09/09/2021,Pre-permit (Non-operational) / Initial Inspection,40.603760230285,-73.997936489312,311,47,028800,3166902,3063750038,BK28
50105147,ANTOJITOS BK,Brooklyn,412,45 STREET,11220,3474222008,Mexican,07/27/2021,Violations were cited in the following area(s).,05F,Insufficient or no refrigerated or hot holding equipment to keep potentially hazardous foods at required temperatures.,Critical,43,N,,09/09/2021,Pre-permit (Operational) / Initial Inspection,40.648906087635,-74.009088497325,307,38,008000,3341098,3007470009,BK32
50107433,CAFE GOSSIP,Brooklyn,1687,86 STREET,11214,7189754688,American,07/22/2021,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,22,N,,09/09/2021,Pre-permit (Operational) / Initial Inspection,40.608799558647,-74.005186178982,311,43,018000,3165701,3063420049,BK27
50109444,VERY JUICE,Brooklyn,1815,AVENUE M,11230,7189751212,Jewish/Kosher,07/28/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,07/28/2021,09/09/2021,Pre-permit (Operational) / Initial Inspection,40.618379016316,-73.956678358932,314,44,053800,3180710,3067380049,BK43
40980650,ISAAC'S COFFEE SHOP,Brooklyn,3001,AVENUE K,11210,7183779595,Coffee/Tea,07/24/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,21,,,09/09/2021,Cycle Inspection / Initial Inspection,40.624402155104,-73.946274424246,318,45,074200,3207884,3076120010,BK58
41335681,JOHNNY'S PIZZA,Brooklyn,5806,5 AVENUE,11220,7184929735,Pizza,07/21/2021,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,19,,,09/09/2021,Cycle Inspection / Initial Inspection,40.640517401977,-74.015101144117,307,38,007400,3016006,3008550039,BK32
50048604,FARMERS RESTAURANT,Brooklyn,1692,86 STREET,11214,6463388980,Chinese,07/22/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,52,,,09/09/2021,Cycle Inspection / Initial Inspection,40.608736431654,-74.005117745374,311,43,018000,3166441,3063650045,BK27
41683539,HAPPY GARDEN CHINESE RESTAURANT,Brooklyn,2192,PITKIN AVENUE,11207,7189222885,Chinese,07/22/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9,,,09/09/2021,Cycle Inspection / Initial Inspection,40.672490599903,-73.891735641935,305,37,115200,3083985,3037420022,BK82
40398899,KNAPP ST PIZZA II,Brooklyn,261,AVENUE X,11223,7183760174,Pizza,07/30/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,45,,,09/09/2021,Cycle Inspection / Initial Inspection,40.590208862918,-73.973287840575,315,47,038600,3194400,3071730042,BK26
50067652,ROYAL JERK,Brooklyn,805,VAN SICLEN AVENUE,11207,7187086900,Caribbean,07/21/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,07/21/2021,09/09/2021,Cycle Inspection / Initial Inspection,40.660017546005,-73.885297071999,305,42,110400,3380787,3043530001,BK82
41428096,LA ISLA RESTAURANT,Brooklyn,6,GRAHAM AVENUE,11206,7183884666,Latin American,07/23/2021,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,27,,,09/09/2021,Cycle Inspection / Initial Inspection,40.701015178054,-73.942202000638,301,34,049100,3326061,3031270001,BK90
50102850,LA TAQUERIA,Brooklyn,572,GRAND STREET,11211,2123616164,Mexican,07/30/2021,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,17,N,,09/09/2021,Pre-permit (Operational) / Initial Inspection,40.711119260893,-73.94922697962,301,34,051300,3069511,3027850029,BK73
41428096,LA ISLA RESTAURANT,Brooklyn,6,GRAHAM AVENUE,11206,7183884666,Latin American,07/23/2021,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,27,,,09/09/2021,Cycle Inspection / Initial Inspection,40.701015178054,-73.942202000638,301,34,049100,3326061,3031270001,BK90
50064616,EIGHT TURN CREPE (DEKALB MARKET),Brooklyn,445,ALBEE SQUARE WEST,11201,9293587988,Sandwiches,07/20/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,,,09/09/2021,Cycle Inspection / Initial Inspection,40.690826232689,-73.98345224546,302,33,001500,3397861,3001497501,BK38
50082765,KACHE RESTAURANT AND LOUNGE,Brooklyn,2192,FLATBUSH AVENUE,11234,5168702626,Caribbean,07/23/2021,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,24,,,09/09/2021,Cycle Inspection / Initial Inspection,40.616543401516,-73.930201742621,318,46,065200,3220776,3078890074,BK45
50047278,ISLAND EXPRESS,Brooklyn,998,FLATBUSH AVENUE,11226,7184699049,Caribbean,07/20/2021,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,10,A,07/20/2021,09/09/2021,Cycle Inspection / Initial Inspection,40.647002154874,-73.95813356817,314,40,051001,3117636,3051250017,BK42
50111132,BUONASERA RESTAURANT PIZZA,Brooklyn,6522,11 AVENUE,11219,7183139231,Italian,07/30/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,16,N,,09/09/2021,Pre-permit (Operational) / Initial Inspection,40.628454914437,-74.006127985083,310,38,021200,3142184,3057510047,BK30
50047278,ISLAND EXPRESS,Brooklyn,998,FLATBUSH AVENUE,11226,7184699049,Caribbean,07/20/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10,A,07/20/2021,09/09/2021,Cycle Inspection / Initial Inspection,40.647002154874,-73.95813356817,314,40,051001,3117636,3051250017,BK42
40398899,KNAPP ST PIZZA II,Brooklyn,261,AVENUE X,11223,7183760174,Pizza,07/30/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,45,,,09/09/2021,Cycle Inspection / Initial Inspection,40.590208862918,-73.973287840575,315,47,038600,3194400,3071730042,BK26
50106496,The Boiling Palace,Brooklyn,6329,AVENUE N,11234,3477131120,Seafood,07/27/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,07/27/2021,09/09/2021,Cycle Inspection / Initial Inspection,40.619616416613,-73.916215162807,318,46,069602,3396631,3083630001,BK45
41189470,CARRO CAFE,Brooklyn,3472,FULTON STREET,11208,7183489406,Latin American,07/20/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,43,,,09/09/2021,Cycle Inspection / Initial Inspection,40.684989505373,-73.867445657692,305,37,118400,3093074,3041520029,BK83
41162683,DUNKIN,Brooklyn,1427,LINDEN BOULEVARD,11212,7183856338,Donuts,07/26/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5,A,07/26/2021,09/09/2021,Cycle Inspection / Initial Inspection,40.654709683261,-73.907106851871,316,42,092200,3000000,3036340157,BK81
40916719,CAFE LA MORENA & DELI,Brooklyn,950,3 AVENUE,11232,7187886478,Spanish,07/19/2021,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,47,,,09/09/2021,Cycle Inspection / Initial Inspection,40.655433348396,-74.006534125309,307,38,000200,3010304,3006950037,BK32
50103151,NEW ERA RESTAURANT,Brooklyn,366,UTICA AVENUE,11213,7186761142,Caribbean,07/22/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9,N,,09/09/2021,Pre-permit (Operational) / Initial Inspection,40.665670257161,-73.931429769283,309,35,035100,3038126,3014140045,BK61
50000818,SUBWAY,Brooklyn,11040,FLATLANDS AVENUE,11207,3477871293,Sandwiches,07/19/2021,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,25,,,09/09/2021,Cycle Inspection / Initial Inspection,40.650207802056,-73.891029565578,318,42,105804,3387550,3082350048,BK93
50011121,ASHOKA GRILL,Brooklyn,1436,FLATBUSH AVENUE,11210,7184341001,Indian,07/24/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,22,,,09/09/2021,Cycle Inspection / Initial Inspection,40.635622049875,-73.950639358335,314,45,077000,3121637,3052490047,BK42
41603858,FU XING HOUSE,Brooklyn,3335,FULTON STREET,11208,7182771710,Chinese,07/23/2021,Establishment re-opened by DOHMH.,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,Z,07/23/2021,09/09/2021,Cycle Inspection / Reopening Inspection,40.683557003255,-73.872525159133,305,37,117602,3092262,3041300064,BK83
50088201,LODUCA PIZZA,Brooklyn,14,NEWKIRK PLAZA,11226,7188591501,Pizza,07/20/2021,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,7,A,07/20/2021,09/09/2021,Cycle Inspection / Initial Inspection,40.635003562635,-73.962749276324,314,40,052000,3121186,3052360022,BK42
40750062,PANEANTICO BAKERY,Brooklyn,9124,3 AVENUE,11209,7186802347,Bakery Products/Desserts,07/23/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,37,,,09/09/2021,Cycle Inspection / Initial Inspection,40.619518889081,-74.032678195577,310,43,005800,3154705,3060850047,BK31
50110850,SUNSET PARK PIZZA,Brooklyn,3915,9 AVENUE,11232,3473653662,Italian,07/21/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,39,N,,09/09/2021,Pre-permit (Operational) / Initial Inspection,40.645793767702,-73.995232546031,312,38,011000,3135170,3055830001,BK34
50000252,KING SOLOMON CATERING & RESTAURANT,Brooklyn,1787,CONEY ISLAND AVENUE,11230,7184149767,Jewish/Kosher,07/21/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,26,,,09/09/2021,Cycle Inspection / Initial Inspection,40.61381942915,-73.963088905664,314,48,054200,3181192,3067490073,BK43
41188631,HUNAN DELIGHT,Brooklyn,752,UNION STREET,11215,7187891400,Chinese,07/28/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,35,,,09/09/2021,Cycle Inspection / Initial Inspection,40.675569922481,-73.978340361895,306,39,013300,3020146,3009560045,BK37
41290515,MI BELLA DAMA RESTAURANT,Brooklyn,296,KNICKERBOCKER AVENUE,11237,7186284253,Spanish,07/22/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,20,,,09/09/2021,Cycle Inspection / Initial Inspection,40.701797554248,-73.923634760825,304,34,042900,3073178,3032190029,BK77
40383763,COUSIN JOHN'S CAFE AND BAKERY,Brooklyn,70,7 AVENUE,11217,7186227333,Bakery Products/Desserts,07/22/2021,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,9,A,07/22/2021,09/09/2021,Cycle Inspection / Initial Inspection,40.6753551197,-73.974861489893,306,39,015900,3019643,3009510046,BK37
41695145,POTBELLY SANDWICH WORKS,Brooklyn,345,ADAMS STREET,11201,2128971872,Sandwiches/Salads/Mixed Buffet,07/28/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,16,,,09/09/2021,Cycle Inspection / Initial Inspection,40.693393253911,-73.988914847833,302,33,001100,3392969,3001407503,BK38
50110370,WOORI KOREAN RESTAURANT,Brooklyn,336,MYRTLE AVENUE,11205,5164608606,Korean,07/29/2021,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,40,N,,09/09/2021,Pre-permit (Operational) / Initial Inspection,40.693236905959,-73.973012008906,302,35,018300,3058292,3020720029,BK68
50079786,JERUSALEM 2,Brooklyn,5502,18 AVENUE,11204,7184174992,Pizza,07/19/2021,Violations were cited in the following area(s).,05F,Insufficient or no refrigerated or hot holding equipment to keep potentially hazardous foods at required temperatures.,Critical,52,,,09/09/2021,Cycle Inspection / Initial Inspection,40.624797978141,-73.984502562056,312,44,047000,3130737,3054907501,BK88
50105072,LOONY'S,Brooklyn,1025,CORTELYOU ROAD,11218,3477891943,"Juice, Smoothies, Fruit Salads",07/31/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,50,N,,09/09/2021,Pre-permit (Operational) / Initial Inspection,40.639383220478,-73.96851549796,314,40,152200,3338565,3051410112,BK42
50104820,MARLOW EVENTS,Brooklyn,177,DWIGHT STREET,11231,9179090277,Other,07/22/2021,Violations were cited in the following area(s).,10J,Hand wash sign not posted,Not Critical,12,A,07/22/2021,09/09/2021,Pre-permit (Operational) / Initial Inspection,40.673757074626,-74.011701941803,306,38,005300,3396331,3006000102,BK33
41188631,HUNAN DELIGHT,Brooklyn,752,UNION STREET,11215,7187891400,Chinese,07/28/2021,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,35,,,09/09/2021,Cycle Inspection / Initial Inspection,40.675569922481,-73.978340361895,306,39,013300,3020146,3009560045,BK37
40806615,CAFE RENAISSANCE,Brooklyn,802-804,KINGS HIGHWAY,11223,7183821900,Jewish/Kosher,07/21/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,07/21/2021,09/09/2021,Cycle Inspection / Initial Inspection,40.606510499805,-73.964465091593,315,44,041800,3177559,3066650034,BK25
40398899,KNAPP ST PIZZA II,Brooklyn,261,AVENUE X,11223,7183760174,Pizza,07/30/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,45,,,09/09/2021,Cycle Inspection / Initial Inspection,40.590208862918,-73.973287840575,315,47,038600,3194400,3071730042,BK26
50016020,BANHMIGOS,Brooklyn,636,PARK PLACE,11238,7184839933,Southeast Asian,07/26/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,20,,,09/09/2021,Cycle Inspection / Initial Inspection,40.674207966552,-73.956955595002,308,35,021700,3029278,3011680049,BK61
50106590,CRAVE BAR & LOUNGE,Brooklyn,102,MARCUS GARVEY BOULEVARD,11206,7184847235,Caribbean,07/23/2021,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,69,N,,09/09/2021,Pre-permit (Operational) / Initial Inspection,40.69535184972,-73.940515617816,303,36,028300,3048915,3017610038,BK35
41567437,ANGELA'S BAKERY,Brooklyn,717,KNICKERBOCKER AVENUE,11221,7184180095,Bakery Products/Desserts,07/23/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,27,,,09/09/2021,Cycle Inspection / Initial Inspection,40.694113347868,-73.910091718149,304,37,043700,3078032,3033920007,BK77
50103852,ANDY'S CAFETERIA,Brooklyn,451,CLARKSON AVENUE,11203,7189266224,American,07/26/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13,A,07/26/2021,09/09/2021,Cycle Inspection / Initial Inspection,40.655754995052,-73.944580398327,309,40,080800,3327711,3048290001,BK60
50105486,FRESH WOK,Brooklyn,1968,86 STREET,11214,9178920706,Chinese,07/22/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,40,N,,09/09/2021,Pre-permit (Operational) / Initial Inspection,40.604924032026,-73.998804367301,311,47,028400,3166864,3063740050,BK28
